MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,timediff,image name,image polarisation,image resolution,crs,waterbody percentage,date,chipname,nearest ship
367165610,2020-04-15 00:35:55,29.20244,-94.82263,0.0,249.0,511.0,MISS LISA,IMO0000000,WDK2134,2,,26.0,8.0,,,B,563.0,S1A_IW_GRDH_1SDV_20200415T002632_20200415T002657_032131_03B6DA_EC5C,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-15,2020-04-15-160567_dualchannel.tif,11585.841710971774
205663000,2020-06-15 01:55:47,33.68659,-118.14064,0.0,316.0,251.0,IRIS,IMO9529968,ONID,1,1.0,333.0,60.0,22.4,80.0,A,106.0,S1B_IW_GRDH_1SDV_20200615T015733_20200615T015803_022038_029D33_ECE9,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-15,2020-06-15-578999_dualchannel.tif,1082.0569233679803
248389000,2020-01-19 14:15:17,49.30478,-123.20414,0.0,203.5,83.0,SHIBUMI,IMO9408085,9HA2345,0,1.0,292.0,45.0,18.3,70.0,A,805.0,S1B_IW_GRDH_1SDV_20200119T142842_20200119T142907_019887_0259DC_9BDC,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-19,2020-01-19-3384371_dualchannel.tif,901.1384340815964
403540000,2020-01-03 00:34:44,27.33458,-96.82493,0.0,258.0,169.0,DILAM,IMO9448700,HZFY,1,1.0,332.0,60.0,22.5,80.0,A,34.0,S1A_IW_GRDH_1SDV_20200103T003410_20200103T003435_030629_038272_90EC,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-439307_dualchannel.tif,inf
477283000,2020-04-05 13:52:09,33.72843,-118.225,0.0,138.8,261.0,SAGA MORUS,IMO9117741,VRZQ8,0,1.0,199.0,32.0,13.5,,A,23.0,S1A_IW_GRDH_1SDV_20200405T135232_20200405T135257_031993_03B205_36E8,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-05,2020-04-05-3394899_dualchannel.tif,2342.750200907154
538090152,2020-04-10 00:16:35,29.19272,-94.60478,0.0,236.6,163.0,RICKMERS ANTWERP,IMO9253143,V7EG5,0,1.0,192.0,27.0,11.2,,A,120.0,S1A_IW_GRDH_1SDV_20200410T001835_20200410T001900_032058_03B45A_4F48,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-10,2020-04-10-88250_dualchannel.tif,2635.914252537772
366508000,2020-04-21 01:56:49,37.71865,-122.32052,0.0,197.2,299.0,OVERSEAS MARTINEZ,IMO9353589,WPAJ,1,1.0,183.0,32.0,12.2,,A,602.0,S1B_IW_GRDH_1SDV_20200421T020651_20200421T020716_021236_0284C2_2EBF,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-21,2020-04-21-678541_dualchannel.tif,879.1132146371314
538005178,2020-06-16 17:04:53,58.82884,-160.35823,0.0,71.4,48.0,STI GRAMERCY,IMO9686766,V7BN9,1,1.0,183.0,32.0,13.3,,A,104.0,S1A_IW_GRDH_1SDV_20200616T170309_20200616T170334_033045_03D3EE_5B34,"['VV', 'VH']",10.0,EPSG:32604,100.0,2020-06-16,2020-06-16-5225065_dualchannel.tif,111725.72676518607
367153070,2020-04-10 01:57:29,33.75064,-118.17318,0.0,208.8,208.0,MIKIONA,IMO9415583,WDD5057,3,1.0,39.0,10.0,4.9,31.0,A,37.0,S1A_IW_GRDH_1SDV_20200410T015806_20200410T015835_032059_03B45E_2B72,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-10,2020-04-10-508451_dualchannel.tif,1740.958357704554
565592000,2020-01-17 00:08:32,28.66801,-94.66594,0.0,225.6,120.0,MARCELLUS LADY,IMO9722780,9V3144,1,1.0,179.0,,,,A,579.0,S1A_IW_GRDH_1SDV_20200117T001811_20200117T001836_030833_03899B_09F9,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-01-17,2020-01-17-41157_dualchannel.tif,6630.15311834878
338617000,2020-06-21 00:19:25,29.5972,-93.72624,0.0,86.4,183.0,PENNSYLVANIA,IMO9486958,WAPZ,1,1.0,175.0,32.0,12.2,,A,46.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-92169_dualchannel.tif,2123.211879594579
565661000,2020-11-24 23:07:45,31.97118,-80.37337,0.0,151.1,48.0,MAERSK ANTARES,IMO9342504,9VHK7,0,1.0,337.0,45.0,15.0,71.0,A,847.0,S1A_IW_GRDH_1SDV_20201124T232152_20201124T232217_035397_0422E0_5D14,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-11-24,2020-11-24-6238856_dualchannel.tif,4536.373909372465
367020610,2020-11-21 22:54:10,36.5459,-75.84808,0.0,21.6,511.0,PACIFICS,IMO8938693,WDC4193,2,,22.0,6.0,,,B,258.0,S1A_IW_GRDH_1SDV_20201121T225828_20201121T225853_035353_04216C_E66E,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-11-21,2020-11-21-6679885_dualchannel.tif,30348.690418284856
311263000,2020-04-15 23:33:16,26.119,-80.07667,0.0,177.2,177.0,ADVENTURE OFTHE SEAS,IMO9167227,C6SA3,4,1.0,311.0,49.0,8.6,,A,316.0,S1A_IW_GRDH_1SDV_20200415T232800_20200415T232825_032145_03B757_3860,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-04-15,2020-04-15-6759169_dualchannel.tif,860.2410235741307
367067110,2020-06-14 02:04:14,37.7364,-122.34472,0.0,318.9,319.0,POLAR ENTERPRISE,IMO9250660,WRTF,1,1.0,272.0,46.0,17.5,,A,205.0,S1A_IW_GRDH_1SDV_20200614T020739_20200614T020804_033007_03D2B9_3034,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-06-14,2020-06-14-614360_dualchannel.tif,1155.4965328910832
477050500,2020-04-09 02:08:09,48.34714,-123.32572,0.0,198.6,274.0,MSC ALGECIRAS,IMO9605243,VRMO7,0,1.0,299.0,48.0,14.5,70.0,A,97.0,S1B_IW_GRDH_1SDV_20200409T020946_20200409T021011_021061_027F3E_9591,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-09,2020-04-09-564890_dualchannel.tif,2606.9240974098147
636015429,2020-06-06 14:19:16,49.28975,-123.20393,0.0,261.8,81.0,MORNING CLOUD,IMO9532197,D5AR5,0,1.0,224.0,32.0,14.1,70.0,A,64.0,S1B_IW_GRDH_1SDV_20200606T142020_20200606T142045_021914_02996F_30DF,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-06-06,2020-06-06-4311680_dualchannel.tif,1011.3635590303994
367617760,2020-04-15 23:40:12,31.13764,-81.27541,0.0,264.3,511.0,CAPT JACK,IMO0000000,,2,,0.0,0.0,,,B,632.0,S1A_IW_GRDH_1SDV_20200415T232940_20200415T233005_032145_03B757_8A21,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-04-15,2020-04-15-6762539_dualchannel.tif,13452.226354074077
636011290,2020-05-28 00:13:29,29.34993,-94.54679,0.0,0.1,0.0,NAVIGATOR NEPTUNE,IMO9177583,ELYD2,1,1.0,169.0,24.0,11.1,80.0,A,295.0,S1A_IW_GRDH_1SDV_20200528T001824_20200528T001849_032758_03CB68_CFE0,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-28,2020-05-28-68433_dualchannel.tif,1351.5451808187847
636012630,2020-03-28 02:04:08,37.76017,-122.34748,0.0,207.0,173.0,ICE FIGHTER,IMO9333656,A8GR3,1,1.0,228.0,32.0,13.7,89.0,A,162.0,S1B_IW_GRDH_1SDV_20200328T020650_20200328T020715_020886_0279B2_AC1C,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-28,2020-03-28-556647_dualchannel.tif,849.8670410629883
477289900,2020-03-23 02:15:53,48.78405,-123.22914,0.0,333.2,90.0,GOLDEN CECILIE,IMO9692662,VROA6,0,1.0,198.0,32.0,12.9,,A,849.0,S1B_IW_GRDH_1SDV_20200323T020144_20200323T020209_020813_027773_F3DF,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-23,2020-03-23-632173_dualchannel.tif,840.8366637289992
564923000,2020-04-04 22:24:18,18.31618,-64.97889,0.0,125.8,239.0,EPIC CALEDONIA,IMO9698290,9V2516,1,1.0,95.0,15.0,5.5,,A,243.0,S1A_IW_GRDH_1SDV_20200404T222821_20200404T222846_031984_03B1B1_0069,"['VV', 'VH']",10.0,EPSG:32620,100.0,2020-04-04,2020-04-04-5783940_dualchannel.tif,3905.063699492403
477848800,2020-05-28 01:56:04,33.66309,-118.12446,0.0,61.2,290.0,NEW DREAM,IMO9689976,VRNK9,1,1.0,333.0,60.0,22.5,,A,125.0,S1A_IW_GRDH_1SDV_20200528T015809_20200528T015838_032759_03CB6E_51EE,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-05-28,2020-05-28-569034_dualchannel.tif,1244.6769583436158
538004033,2020-03-23 01:56:59,33.68302,-118.13933,0.0,248.8,183.0,SABINE,IMO9594755,V7UU6,1,1.0,274.0,48.0,17.0,80.0,A,30.0,S1B_IW_GRDH_1SDV_20200323T015729_20200323T015759_020813_027773_5FCD,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-23,2020-03-23-504816_dualchannel.tif,835.734512053814
564748000,2020-11-30 01:57:08,48.7829,-123.22529,0.0,292.2,351.0,RUBY INDAH,IMO9172416,9VND,0,1.0,229.0,36.0,12.8,70.0,A,285.0,S1B_IW_GRDH_1SDV_20201130T020153_20201130T020218_024488_02E932_0841,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-30,2020-11-30-464672_dualchannel.tif,24277.764545640723
538006828,2020-12-30 00:20:08,29.23787,-94.70122,0.0,1.0,113.0,SAWTOOTH,IMO9311634,V7MR8,1,1.0,127.0,20.0,8.7,,A,85.0,S1A_IW_GRDH_1SDV_20201230T001843_20201230T001908_035908_04349D_BBB6,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-12-30,2020-12-30-107460_dualchannel.tif,1723.5988666918638
235109137,2020-02-07 14:22:09,48.61701,-122.5434,0.0,58.0,17.0,BW LEO,IMO9703019,2IET2,1,1.0,225.0,36.0,12.0,,A,88.0,S1B_IW_GRDH_1SDV_20200207T142041_20200207T142106_020164_0262B8_70D2,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-02-07,2020-02-07-3543321_dualchannel.tif,1929.528234114704
309518000,2020-06-09 00:21:06,29.18401,-94.62551,0.0,242.7,237.0,GRIMSTAD,IMO9336402,C6WG9,1,1.0,240.0,42.0,14.9,80.0,A,172.0,S1A_IW_GRDH_1SDV_20200609T001814_20200609T001839_032933_03D092_2F0B,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-09,2020-06-09-117064_dualchannel.tif,3076.014156547469
312391000,2020-05-05 01:49:17,32.40654,-117.2321,0.0,62.8,511.0,ORION,IMO7708912,V3DX3,0,8.0,47.0,9.0,3.5,70.0,A,4.0,S1B_IW_GRDH_1SDV_20200505T014913_20200505T014938_021440_028B49_F350,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-05-05,2020-05-05-540873_dualchannel.tif,13966.306717564934
636016464,2020-12-28 00:35:55,27.83243,-96.85512,0.0,118.0,146.0,ARIES SUN,IMO9321847,D5GH5,1,1.0,243.0,42.0,15.6,80.0,A,74.0,S1A_IW_GRDH_1SDV_20201228T003441_20201228T003506_035879_043399_FD92,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-12-28,2020-12-28-162516_dualchannel.tif,3568.192031565565
367353080,2020-02-05 01:51:26,33.72125,-118.22625,0.0,319.0,266.0,EMPIRE STATE,IMO9408126,WDE4431,1,1.0,183.0,32.0,11.8,35.0,A,89.0,S1A_IW_GRDH_1SDV_20200205T014957_20200205T015026_031111_039347_9132,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-02-05,2020-02-05-444501_dualchannel.tif,875.5934885263922
373569000,2020-05-16 00:24:50,29.18382,-94.60108,0.0,94.0,69.0,BRILLIANT JOURNEY,IMO9614995,3FHG4,0,0.0,199.0,32.0,13.0,,A,387.0,S1A_IW_GRDH_1SDV_20200516T001823_20200516T001848_032583_03C61D_E1D2,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-16,2020-05-16-930554_dualchannel.tif,1745.5631730401844
636014485,2020-04-08 00:33:06,27.79713,-96.89873,0.0,204.1,33.0,NEW RESOURCE,IMO9434620,A8UF6,1,1.0,330.0,60.0,21.5,,A,88.0,S1A_IW_GRDH_1SDV_20200408T003434_20200408T003459_032029_03B34E_887E,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-04-08,2020-04-08-146870_dualchannel.tif,1768.4547885476627
371605000,2020-12-28 14:15:57,37.69805,-122.31627,0.0,113.0,357.0,GALLEON,IMO9691486,3ECQ6,0,1.0,169.0,27.0,9.8,,A,17.0,S1A_IW_GRDH_1SDV_20201228T141614_20201228T141639_035887_0433EB_CEBF,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-12-28,2020-12-28-3964505_dualchannel.tif,1469.1380595892522
210102000,2020-12-27 14:20:31,46.20897,-123.80124,0.0,317.2,72.0,NAIAS,IMO9611254,5BPL3,0,1.0,229.0,32.0,14.5,70.0,A,43.0,S1B_IW_GRDH_1SDV_20201227T142114_20201227T142141_024889_02F622_7842,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-12-27,2020-12-27-3906039_dualchannel.tif,804.3795041576865
563591000,2020-05-05 01:43:54,33.66096,-118.14901,0.0,314.7,247.0,GATEWAY,IMO8613853,S6AF4,1,1.0,267.0,14.0,,,A,344.0,S1B_IW_GRDH_1SDV_20200505T014938_20200505T015003_021440_028B49_F7E4,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-05-05,2020-05-05-527420_dualchannel.tif,1222.584152547727
367728870,2020-06-09 00:18:45,29.34718,-94.76018,0.0,164.8,260.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,3,1.0,39.0,,,,A,6.0,S1A_IW_GRDH_1SDV_20200609T001839_20200609T001904_032933_03D092_6A46,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-09,2020-06-09-408079_dualchannel.tif,791.8193467417002
367574540,2020-03-03 00:32:43,26.56274,-97.39947,0.0,91.8,511.0,LOW LAND 20,,WDG8153,3,0.0,15.0,6.0,,90.0,A,85.0,S1A_IW_GRDH_1SDV_20200303T003408_20200303T003433_031504_03A0E7_787F,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-03-03,2020-03-03-143552_dualchannel.tif,120010.19688067742
311497000,2020-04-22 00:18:39,29.41457,-93.63168,0.0,332.0,91.0,AMERICAS SPIRIT,IMO9247443,C6FW2,1,1.0,256.0,44.0,14.0,80.0,A,3.0,S1A_IW_GRDH_1SDV_20200422T001836_20200422T001901_032233_03BA79_35B1,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-22,2020-04-22-71363_dualchannel.tif,1372.0209883824748
564693000,2020-05-06 13:50:46,32.31524,-117.08358,0.0,22.9,293.0,TORM THUNDER,IMO9712307,9V3570,1,1.0,183.0,,,,A,362.0,S1A_IW_GRDH_1SDV_20200506T134444_20200506T134509_032445_03C1DE_CF55,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-05-06,2020-05-06-4320437_dualchannel.tif,1403.76185911171
248991000,2020-03-28 02:07:20,48.95632,-123.73068,0.0,42.7,155.0,DENSA JAGUAR,IMO9586837,9HA2604,0,1.0,189.0,32.0,13.0,,A,170.0,S1B_IW_GRDH_1SDV_20200328T021010_20200328T021035_020886_0279B2_0D83,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-28,2020-03-28-606911_dualchannel.tif,1320.1406859065614
215810000,2020-04-22 00:34:50,29.11014,-94.53118,0.0,220.7,63.0,SEAOATH,IMO9290361,9HBO8,1,1.0,243.0,42.0,14.9,,A,999.0,S1A_IW_GRDH_1SDV_20200422T001811_20200422T001836_032233_03BA79_D4E7,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-22,2020-04-22-121420_dualchannel.tif,3277.8444724206447
367094660,2020-04-30 23:51:52,30.25363,-88.05201,0.0,269.4,511.0,MS JOY,IMO8964240,WCY2036,4,0.0,42.0,9.0,2.2,60.0,A,116.0,S1A_IW_GRDH_1SDV_20200430T235348_20200430T235417_032364_03BF0F_DE4B,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-04-30,2020-04-30-7140101_dualchannel.tif,5788.376964683486
367384460,2020-12-17 02:17:12,48.04567,-125.35513,0.0,169.4,204.0,MAVERICK,IMO8855073,WDE6757,2,5.0,25.0,7.0,,,A,439.0,S1B_IW_GRDH_1SDV_20201217T020953_20201217T021018_024736_02F128_537D,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-12-17,2020-12-17-532726_dualchannel.tif,143751.0876173073
636092552,2020-01-17 01:55:50,33.72623,-118.2171,0.0,302.0,233.0,ARIANE,IMO9351464,D5FO5,1,1.0,228.0,32.0,14.5,89.0,A,137.0,S1A_IW_GRDH_1SDV_20200117T015807_20200117T015836_030834_0389A2_FF5A,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-17,2020-01-17-466376_dualchannel.tif,2642.077082563137
220402000,2020-05-16 00:17:32,28.98982,-93.2765,0.0,255.9,118.0,TORM CAMILLA,IMO9263693,OYZZ2,1,1.0,182.0,32.0,12.0,80.0,A,51.0,S1A_IW_GRDH_1SDV_20200516T001823_20200516T001848_032583_03C61D_E1D2,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-16,2020-05-16-96055_dualchannel.tif,2941.504684292224
240677000,2020-06-09 00:14:21,28.459,-94.55257,0.0,108.0,201.0,MARAN CANOPUS,IMO9330563,SXUQ,1,1.0,332.0,60.0,22.6,89.0,A,233.0,S1A_IW_GRDH_1SDV_20200609T001814_20200609T001839_032933_03D092_2F0B,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-09,2020-06-09-122880_dualchannel.tif,5472.8663474911045
236352000,2020-04-20 00:41:46,19.12518,-96.02589,0.0,354.8,122.0,BBC ROMANIA,IMO9195420,ZDHR8,0,1.0,98.0,14.0,5.7,79.0,A,582.0,S1A_IW_GRDH_1SDV_20200420T003204_20200420T003229_032204_03B978_713B,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-20,2020-04-20-166425_dualchannel.tif,1524.8787098891364
249666000,2020-11-02 13:41:47,32.59992,-117.2074,0.0,186.0,186.0,CELEBRITY ECLIPSE,IMO9404314,9HXC9,4,1.0,317.0,36.0,8.3,,A,185.0,S1A_IW_GRDH_1SDV_20201102T134452_20201102T134517_035070_041788_C961,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-11-02,2020-11-02-3792562_dualchannel.tif,4441.3191917546055
477043500,2020-04-22 02:01:32,33.67626,-118.14882,0.0,185.8,292.0,VICTORY VENTURE,IMO9773040,VRPW8,1,1.0,,,,,A,205.0,S1A_IW_GRDH_1SDV_20200422T015807_20200422T015836_032234_03BA7E_8E51,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-22,2020-04-22-527603_dualchannel.tif,1120.668856837142
367740790,2020-01-19 14:25:24,46.18787,-123.87826,0.0,260.7,260.0,JAKE SHEARER,IMO9792773,WDI8655,3,1.0,33.0,,,,A,248.0,S1B_IW_GRDH_1SDV_20200119T142932_20200119T142957_019887_0259DC_D260,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-19,2020-01-19-3323178_dualchannel.tif,7801.580985439613
373046000,2020-11-06 02:03:23,49.19129,-123.90121,0.0,299.3,1.0,NAVIOS CITRINE,IMO9782170,3FFM,0,1.0,,,,,A,65.0,S1B_IW_GRDH_1SDV_20201106T020218_20201106T020243_024138_02DE25_CFE9,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-06,2020-11-06-481278_dualchannel.tif,49880.73881855068
304010618,2020-05-28 23:20:53,26.13885,-80.07361,0.0,144.0,150.0,CARIBE MARINER,IMO9110547,V2PM2,0,1.0,99.0,16.0,4.9,,A,47.0,S1A_IW_GRDH_1SDV_20200528T232006_20200528T232031_032772_03CBCE_BC6E,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-05-28,2020-05-28-7902178_dualchannel.tif,94872.88359963326
367511960,2020-11-14 00:01:33,29.40439,-90.03826,0.0,134.8,511.0,CAPTAIN FUJI,,WDG2082,3,15.0,14.0,6.0,,52.0,A,25.0,S1A_IW_GRDH_1SDV_20201114T000158_20201114T000223_035237_041D66_6C0F,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-11-14,2020-11-14-11832_dualchannel.tif,31392.52714703981
636016242,2020-05-01 14:13:55,48.34843,-123.32941,0.0,118.8,116.0,YM MODESTY,IMO9664885,D5FE7,0,1.0,293.0,40.0,14.0,,A,408.0,S1B_IW_GRDH_1SDV_20200501T142043_20200501T142108_021389_0289A1_F57C,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-05-01,2020-05-01-4209859_dualchannel.tif,2501.380654070968
235076275,2020-01-03 00:37:17,27.82895,-96.85098,0.0,20.1,122.0,PARAMOUNT HELSINKI,IMO9453963,2CWB3,1,1.0,249.0,44.0,14.8,,A,162.0,S1A_IW_GRDH_1SDV_20200103T003435_20200103T003500_030629_038272_81DA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-186287_dualchannel.tif,2320.3202268497125
367349860,2020-06-06 22:58:03,39.71402,-75.5016,0.0,285.1,17.0,LINDA MORAN,IMO9398565,WDE4187,3,1.0,36.0,11.0,4.6,57.0,A,70.0,S1A_IW_GRDH_1SDV_20200606T225913_20200606T225938_032903_03CFAF_54CD,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-06-06,2020-06-06-7126157_dualchannel.tif,9154.973463832086
366986160,2020-05-06 00:12:12,29.01362,-90.9008,0.0,337.7,82.0,Q O DUNN,IMO7308023,WX9279,2,15.0,49.0,10.0,,,A,622.0,S1A_IW_GRDH_1SDV_20200506T000150_20200506T000215_032437_03C1A4_0463,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-05-06,2020-05-06-69478_dualchannel.tif,8637.466280843108
305350000,2020-04-03 23:21:08,30.42002,-81.29302,0.0,88.0,88.0,K-STORM,IMO9389435,V2DV8,0,1.0,139.0,22.0,7.4,79.0,A,487.0,S1A_IW_GRDH_1SDV_20200403T232915_20200403T232940_031970_03B12E_AE64,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-04-03,2020-04-03-6856002_dualchannel.tif,2684.902757160857
538005956,2020-02-16 02:00:42,49.30626,-123.20053,0.0,205.8,206.0,YM ULTIMATE,IMO9302645,V7IK7,0,1.0,335.0,42.0,14.5,71.0,A,86.0,S1B_IW_GRDH_1SDV_20200216T020208_20200216T020233_020288_0266BF_6AD6,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-02-16,2020-02-16-528731_dualchannel.tif,1117.0281102421025
538008768,2020-06-04 01:50:51,33.69881,-118.12319,0.0,344.1,223.0,BASTIA,IMO9293129,V7ID9,1,1.0,274.0,48.0,-12.0,80.0,A,51.0,S1A_IW_GRDH_1SDV_20200604T015000_20200604T015029_032861_03CE63_EF79,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-04,2020-06-04-583993_dualchannel.tif,1265.5918325064897
303656000,2020-05-03 02:02:07,48.13175,-123.41462,0.0,78.0,289.0,ALASKAN LEGEND,IMO9271432,WDD2074,1,1.0,287.0,50.0,18.8,89.0,A,460.0,S1B_IW_GRDH_1SDV_20200503T020947_20200503T021012_021411_028A51_5375,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-05-03,2020-05-03-627855_dualchannel.tif,1113.7341714256936
209890000,2020-06-13 22:50:23,40.4176,-73.92302,0.0,70.0,358.0,INCA,IMO9256028,5BXH3,1,1.0,228.0,32.0,13.2,89.0,A,50.0,S1A_IW_GRDH_1SDV_20200613T225113_20200613T225138_033005_03D2AB_0443,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-06-13,2020-06-13-8825163_dualchannel.tif,1748.589704401435
367596540,2020-02-20 00:48:08,26.76337,-97.46256,0.0,39.1,511.0,DAKOTA,,WDH2332,4,,13.0,,,,B,840.0,S1A_IW_GRDH_1SDV_20200220T003408_20200220T003433_031329_039AE1_BDE1,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-02-20,2020-02-20-227866_dualchannel.tif,23077.4313002942
538002937,2020-05-09 00:29:34,29.26233,-94.62625,0.0,301.0,49.0,OLMECA,IMO9291028,V7NB3,1,0.0,130.0,22.0,9.2,80.0,A,181.0,S1A_IW_GRDH_1SDV_20200509T002633_20200509T002658_032481_03C2F0_A72D,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-09,2020-05-09-134107_dualchannel.tif,2519.865908867971
338500000,2020-05-07 03:17:17,60.65238,-146.62465,0.0,107.4,228.0,EAGLE BAY,IMO9642095,KEBO,1,1.0,251.0,43.0,15.0,80.0,A,110.0,S1B_IW_GRDH_1SDV_20200507T031907_20200507T031936_021470_028C3D_06EF,"['VV', 'VH']",10.0,EPSG:32606,100.0,2020-05-07,2020-05-07-906141_dualchannel.tif,34527.48323155484
235009400,2020-06-07 00:40:34,27.80863,-96.87243,0.0,197.0,104.0,ENERGY CHALLENGER,IMO9288265,MJUV7,1,1.0,227.0,32.0,13.7,,A,357.0,S1A_IW_GRDH_1SDV_20200607T003437_20200607T003502_032904_03CFB8_4165,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-06-07,2020-06-07-229331_dualchannel.tif,1911.2193199884448
367727530,2020-06-12 23:37:10,29.93951,-85.58556,0.0,318.9,511.0,SOUTHERN BELLE II,IMO8993007,WDI7319,2,,26.0,7.0,,,B,512.0,S1A_IW_GRDH_1SDV_20200612T234542_20200612T234611_032991_03D247_2E4E,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-06-12,2020-06-12-7525438_dualchannel.tif,32423.99839324084
249775000,2020-05-28 00:18:44,29.20348,-94.61866,0.0,256.5,31.0,CIELO DI SALERNO,IMO9717292,9HA4373,1,1.0,,,,,A,20.0,S1A_IW_GRDH_1SDV_20200528T001824_20200528T001849_032758_03CB68_CFE0,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-28,2020-05-28-97747_dualchannel.tif,2387.819347565176
538007392,2020-04-22 00:18:25,29.57639,-93.67987,0.0,193.9,158.0,TESORO,IMO9346160,V7LL3,0,1.0,190.0,32.0,12.5,70.0,A,11.0,S1A_IW_GRDH_1SDV_20200422T001836_20200422T001901_032233_03BA79_35B1,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-22,2020-04-22-91158_dualchannel.tif,2434.1248338879604
403561000,2020-11-26 00:02:47,28.89022,-90.00203,0.0,55.0,139.0,SHAYBAH,IMO9384203,HZGX,1,5.0,332.0,60.0,22.5,80.0,A,50.0,S1A_IW_GRDH_1SDV_20201126T000157_20201126T000222_035412_04236D_9C55,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-11-26,2020-11-26-17226_dualchannel.tif,2266.6418822616506
240626000,2020-11-06 02:14:36,49.05417,-123.68192,0.0,344.0,259.0,ARIS T,IMO9343895,SVHY,0,1.0,229.0,36.0,14.7,70.0,A,763.0,S1B_IW_GRDH_1SDV_20201106T020153_20201106T020218_024138_02DE25_D0D7,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-06,2020-11-06-543377_dualchannel.tif,2025.666854152302
