index,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,timediff,image name,image polarisation,image resolution,crs,waterbody percentage,date,chipname,nearest ship
6941271,356883000,2020-06-21 23:16:09,25.79638,-78.39287,0.0,70.3,53.0,CARNIVAL VISTA,IMO9692569,3EMB9,60.0,0.0,321.0,,,,A,214.0,S1A_IW_GRDH_1SDV_20200621T231943_20200621T232008_033122_03D645_B4CA,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-6941271_dualchannel.tif,2194.885870819724
161823,636018568,2020-06-21 00:24:09,29.20457,-94.56842,0.0,70.7,175.0,,,,,1.0,,,,,A,330.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-161823_dualchannel.tif,2212.2485202969115
110893,538005294,2020-06-21 00:18:07,29.25155,-94.46725,0.0,149.0,183.0,TWINKLE STAR,IMO9363780,V7CO4,80.0,1.0,179.0,32.0,12.1,80.0,A,32.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-110893_dualchannel.tif,2516.321984672385
564459,235076283,2020-06-21 01:57:45,33.69613,-118.12349,0.0,350.9,264.0,PARAMOUNT HYDRA,IMO9453999,2CWC3,80.0,1.0,249.0,44.0,14.8,,A,25.0,S1A_IW_GRDH_1SDV_20200621T015810_20200621T015839_033109_03D5E6_F9F7,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-21,2020-06-21-564459_dualchannel.tif,1036.4274819043112
6902863,210950000,2020-06-21 23:06:05,26.01905,-79.19439,0.0,249.8,188.0,VARAMO,IMO9395044,C4SQ2,70.0,1.0,166.0,25.0,9.5,,A,843.0,S1A_IW_GRDH_1SDV_20200621T232008_20200621T232033_033122_03D645_50A1,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-6902863_dualchannel.tif,3517.792878579302
652120,538006047,2020-06-21 00:18:42,29.2246,-94.62843,0.0,103.5,205.0,PAMPERO,IMO9689548,V7JG5,80.0,1.0,226.0,,,,A,3.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-652120_dualchannel.tif,1680.35465436104
99164,368295000,2020-06-21 00:18:43,29.23953,-94.70358,0.0,266.2,212.0,OVERSEAS TAMPA,IMO9353606,WOTA,80.0,1.0,183.0,32.0,12.2,80.0,A,4.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-99164_dualchannel.tif,1943.877556675008
142516,247240100,2020-06-21 00:30:41,29.35274,-94.5343,0.0,335.2,193.0,GRAZIA,IMO9436343,ICMW,80.0,1.0,183.0,32.0,12.5,,A,722.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-142516_dualchannel.tif,2240.496889213465
594073,367034320,2020-06-21 02:06:27,33.67237,-118.21408,0.0,360.0,511.0,CITY OF LONG BEACH,,WDC5007,60.0,15.0,19.0,7.0,,,A,497.0,S1A_IW_GRDH_1SDV_20200621T015810_20200621T015839_033109_03D5E6_F9F7,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-21,2020-06-21-594073_dualchannel.tif,2800.884140025153
508041,257316000,2020-06-21 00:15:09,29.56383,-93.71667,0.0,120.0,183.0,SPAR LYRA,IMO9289013,LAZP5,70.0,1.0,190.0,32.0,12.6,70.0,A,210.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-508041_dualchannel.tif,1876.571218199918
91621,538007961,2020-06-21 00:19:06,29.19509,-94.59127,0.0,98.9,168.0,,,,,1.0,,,,,A,27.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-91621_dualchannel.tif,2166.4205031356933
53531,249894000,2020-06-21 00:12:34,29.32538,-94.60024,0.0,326.7,188.0,ALKIMOS,IMO9430739,9HA4421,80.0,1.0,146.0,22.0,7.8,,A,365.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-53531_dualchannel.tif,1489.5087756054477
803869,311000111,2020-06-21 01:57:21,33.72858,-118.16398,0.0,234.2,245.0,PEGASUS VOYAGER,IMO9665736,C6AP3,80.0,1.0,275.0,48.0,17.0,,A,49.0,S1A_IW_GRDH_1SDV_20200621T015810_20200621T015839_033109_03D5E6_F9F7,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-21,2020-06-21-803869_dualchannel.tif,2125.4239596016178
806980,477477800,2020-06-21 01:57:49,33.6774,-118.13332,0.0,352.0,270.0,NEW SOLUTION,IMO9352573,VROQ3,80.0,1.0,332.0,60.0,22.5,80.0,A,21.0,S1A_IW_GRDH_1SDV_20200621T015810_20200621T015839_033109_03D5E6_F9F7,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-21,2020-06-21-806980_dualchannel.tif,1150.9633849947877
91247,374345000,2020-06-21 00:18:26,29.32592,-94.51573,0.0,254.4,187.0,GAS STELLA,IMO9765562,3EEX,,1.0,,,,,A,13.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-91247_dualchannel.tif,1880.8959118330963
559754,311000136,2020-06-21 01:58:22,33.6888,-118.116,0.0,197.0,264.0,CAPRICORN VOYAGER,IMO9330604,C6UZ5,80.0,1.0,243.0,42.0,14.8,,A,12.0,S1A_IW_GRDH_1SDV_20200621T015810_20200621T015839_033109_03D5E6_F9F7,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-21,2020-06-21-559754_dualchannel.tif,1068.946288242276
81867,355437000,2020-06-21 00:16:49,28.50175,-94.49638,0.0,1.0,99.0,NOBLE SPIRIT,IMO9213909,H3UY,80.0,1.0,179.0,32.0,12.1,,A,85.0,S1A_IW_GRDH_1SDV_20200621T001814_20200621T001839_033108_03D5E1_0C00,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-81867_dualchannel.tif,7224.212436655348
6978234,249047000,2020-06-21 23:22:16,25.73888,-78.12502,0.0,88.3,68.0,CELEBRITY SUMMIT,IMO9192387,9HJC9,60.0,1.0,294.0,32.0,8.0,,A,153.0,S1A_IW_GRDH_1SDV_20200621T231943_20200621T232008_033122_03D645_B4CA,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-6978234_dualchannel.tif,4651.813402525374
7010729,249973000,2020-06-21 23:27:15,26.51625,-78.79482,0.0,154.1,142.0,EVA,IMO9081734,9HMX5,70.0,1.0,167.0,25.0,9.8,,A,427.0,S1A_IW_GRDH_1SDV_20200621T232008_20200621T232033_033122_03D645_50A1,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-7010729_dualchannel.tif,1538.9280671742763
98181,538006808,2020-06-21 00:19:42,29.19422,-94.62011,0.0,69.3,188.0,LINUS P,IMO9749350,V7RA8,80.0,1.0,,,,,A,63.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-98181_dualchannel.tif,2806.235557279822
89418,538008470,2020-06-21 00:18:12,29.27955,-94.65238,0.0,307.6,216.0,,,,,1.0,,,,,A,27.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-89418_dualchannel.tif,1070.4251628703842
93149,636014408,2020-06-21 00:18:52,29.57507,-93.22935,0.0,28.6,149.0,CAVATINA,IMO9343209,A8TQ8,80.0,1.0,182.0,32.0,12.2,,A,13.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-93149_dualchannel.tif,1898.430408212492
18760,255806183,2020-06-21 00:03:31,29.16711,-94.65191,0.0,85.4,180.0,,,,,1.0,,,,,A,883.0,S1A_IW_GRDH_1SDV_20200621T001814_20200621T001839_033108_03D5E1_0C00,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-18760_dualchannel.tif,4260.400148724931
6973602,311000807,2020-06-21 23:21:31,25.9928,-79.21416,0.0,340.2,163.0,,,,,1.0,,,,,A,83.0,S1A_IW_GRDH_1SDV_20200621T232008_20200621T232033_033122_03D645_50A1,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-6973602_dualchannel.tif,3517.792878579302
555818,477765800,2020-06-21 01:58:01,33.69761,-118.21293,0.0,248.7,262.0,COSCO AUCKLAND,IMO9484261,VRKF8,70.0,1.0,261.0,32.0,11.0,70.0,A,9.0,S1A_IW_GRDH_1SDV_20200621T015810_20200621T015839_033109_03D5E6_F9F7,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-21,2020-06-21-555818_dualchannel.tif,2800.884140025153
650576,338030000,2020-06-21 00:18:59,29.29707,-94.66008,0.0,101.4,154.0,,,,,1.0,,,,,A,20.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-650576_dualchannel.tif,2080.9047297247
540900,241530000,2020-06-21 01:54:23,33.67838,-118.10789,0.0,320.5,272.0,,,,,1.0,,,,,A,227.0,S1A_IW_GRDH_1SDV_20200621T015810_20200621T015839_033109_03D5E6_F9F7,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-21,2020-06-21-540900_dualchannel.tif,1187.8038320525377
90794,566692000,2020-06-21 00:18:32,29.29553,-94.52152,0.0,269.6,177.0,MANIFESTO,IMO9625152,9V9574,80.0,1.0,225.0,36.0,12.0,,A,7.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-90794_dualchannel.tif,1301.4028225231775
97147,235076274,2020-06-21 00:19:30,29.42481,-93.71323,0.0,166.8,172.0,PARAMOUNT HAMILTON,IMO9426207,2CWB2,80.0,1.0,249.0,44.0,14.8,89.0,A,51.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-97147_dualchannel.tif,7395.419392345482
92169,338617000,2020-06-21 00:19:25,29.5972,-93.72624,0.0,86.4,183.0,PENNSYLVANIA,IMO9486958,WAPZ,80.0,1.0,175.0,32.0,12.2,,A,46.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-92169_dualchannel.tif,2123.211879594579
105423,538008046,2020-06-21 00:17:30,29.27292,-94.476,0.0,157.0,197.0,ELLI,IMO9412452,V7CI6,80.0,1.0,250.0,44.0,11.3,80.0,A,69.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-105423_dualchannel.tif,2254.539625940714
8079881,353486000,2020-06-21 23:19:04,25.81404,-78.49009,0.0,223.4,52.0,CARNIVAL FANTASY,IMO8700773,H3GS,60.0,1.0,260.0,36.0,7.8,,A,39.0,S1A_IW_GRDH_1SDV_20200621T231943_20200621T232008_033122_03D645_B4CA,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-8079881_dualchannel.tif,4396.356676174511
90798,310710000,2020-06-21 00:18:14,29.30229,-94.56388,0.0,319.4,202.0,SITEAM LEADER,IMO9343194,ZCEP6,80.0,1.0,182.0,32.0,12.2,89.0,A,25.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-90798_dualchannel.tif,1628.3133197079826
546790,538007127,2020-06-21 01:55:35,33.68846,-118.12988,0.0,347.3,266.0,ARISTOKLIS,IMO9779941,V7WV9,80.0,1.0,,,,,A,155.0,S1A_IW_GRDH_1SDV_20200621T015810_20200621T015839_033109_03D5E6_F9F7,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-21,2020-06-21-546790_dualchannel.tif,1028.77834348884
691304,538004025,2020-06-21 00:19:39,29.17482,-94.609,0.0,169.0,152.0,TRYSIL SPIRIT,IMO9593414,V7UT6,80.0,1.0,243.0,42.0,15.0,89.0,A,85.0,S1A_IW_GRDH_1SDV_20200621T001814_20200621T001839_033108_03D5E1_0C00,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-691304_dualchannel.tif,2769.5234563106023
129668,565487000,2020-06-21 00:20:07,29.25943,-94.65458,0.0,107.0,200.0,CHRISTOPH SCHULTE,IMO9368778,9VPY9,80.0,1.0,120.0,19.0,8.8,84.0,A,88.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-129668_dualchannel.tif,1676.5027548535222
101663,636019387,2020-06-21 00:16:50,28.66116,-94.66504,0.0,186.3,122.0,,,,,1.0,,,,,A,84.0,S1A_IW_GRDH_1SDV_20200621T001814_20200621T001839_033108_03D5E1_0C00,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-101663_dualchannel.tif,2959.626913213792
105054,305607000,2020-06-21 00:19:34,29.3422,-94.55399,0.0,193.9,194.0,GH NAVIGATOR,IMO9439943,V2EZ2,31.0,0.0,77.0,18.0,6.4,31.0,A,55.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-105054_dualchannel.tif,1302.0740502282208
53510,235076276,2020-06-21 00:09:00,28.60235,-94.22969,0.0,56.7,133.0,PARAMOUNT HATTERAS,IMO9453975,2CWB5,80.0,1.0,249.0,44.0,14.8,,A,554.0,S1A_IW_GRDH_1SDV_20200621T001814_20200621T001839_033108_03D5E1_0C00,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-53510_dualchannel.tif,7447.90373490521
72831,247224200,2020-06-21 00:15:11,28.64333,-94.6425,0.0,54.1,139.0,BARBARICA,IMO9383443,ICCG,80.0,1.0,143.0,23.0,8.9,81.0,A,183.0,S1A_IW_GRDH_1SDV_20200621T001814_20200621T001839_033108_03D5E1_0C00,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-72831_dualchannel.tif,2959.626913213792
81759,563353000,2020-06-21 00:17:21,29.21841,-94.60982,0.0,212.3,196.0,PHOENIX ADMIRAL,IMO9482603,9V8776,80.0,1.0,249.0,44.0,14.9,80.0,A,78.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-81759_dualchannel.tif,1934.9835485931776
97098,215004000,2020-06-21 00:18:35,29.2984,-94.53451,0.0,307.0,188.0,AEGEA,IMO9326500,9HA4912,80.0,1.0,183.0,32.0,8.0,89.0,A,4.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-97098_dualchannel.tif,1301.4028225231775
100380,319468000,2020-06-21 00:19:32,29.32327,-94.57393,0.0,82.7,204.0,STOLT CONFIDENCE,IMO9102071,ZCSP3,80.0,1.0,176.0,31.0,11.9,,A,53.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-100380_dualchannel.tif,1169.5890168972992
72608,367033420,2020-06-21 00:14:50,29.95955,-93.31732,0.0,156.1,511.0,TARA ELIZABETH,,WCY4895,31.0,5.0,16.0,6.0,,31.0,A,229.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-72608_dualchannel.tif,37628.54787378111
564328,205663000,2020-06-21 01:58:48,33.68585,-118.14053,0.0,7.1,262.0,IRIS,IMO9529968,ONID,80.0,1.0,333.0,60.0,22.4,80.0,A,38.0,S1A_IW_GRDH_1SDV_20200621T015810_20200621T015839_033109_03D5E6_F9F7,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-21,2020-06-21-564328_dualchannel.tif,1028.77834348884
99904,367390890,2020-06-21 00:19:37,29.40842,-93.96023,0.0,252.0,190.0,SPENCER PHILIP,IMO8741703,WDE7248,90.0,0.0,51.0,10.0,,70.0,A,58.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-99904_dualchannel.tif,18939.09030180475
84916,538007041,2020-06-21 00:17:23,29.26389,-94.50092,0.0,255.3,184.0,,,,,1.0,,,,,A,76.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-84916_dualchannel.tif,1786.8308590384538
85875,563069500,2020-06-21 00:17:49,29.32682,-93.29445,0.0,77.8,97.0,,,,,1.0,,,,,A,25.0,S1A_IW_GRDH_1SDV_20200621T001814_20200621T001839_033108_03D5E1_0C00,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-85875_dualchannel.tif,15323.281618748422
93832,257509000,2020-06-21 00:18:34,29.31641,-94.53177,0.0,143.9,195.0,,,,,1.0,,,,,A,5.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-93832_dualchannel.tif,1634.5817086252566
87869,305034000,2020-06-21 00:17:31,29.27161,-94.66481,0.0,0.1,199.0,BBC VELA,IMO9347853,V2CL3,70.0,1.0,119.0,20.0,7.8,,A,68.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-87869_dualchannel.tif,1494.419019950236
7890270,311020600,2020-06-21 23:20:43,25.7952,-78.27262,0.0,58.2,58.0,OASIS OF THE SEAS,IMO9383936,C6XS7,60.0,1.0,361.0,60.0,9.3,,A,60.0,S1A_IW_GRDH_1SDV_20200621T231943_20200621T232008_033122_03D645_B4CA,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-7890270_dualchannel.tif,7502.438227035463
6971022,538005987,2020-06-21 23:21:05,28.31435,-80.48474,0.0,69.7,171.0,STI EXCELSIOR,IMO9735581,V7IS6,80.0,1.0,219.0,,,,A,32.0,S1A_IW_GRDH_1SDV_20200621T232033_20200621T232058_033122_03D645_9093,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-6971022_dualchannel.tif,6225.850036633135
7889745,248392000,2020-06-21 23:20:19,25.40437,-79.22993,0.0,2.2,20.0,,,,,1.0,,,,,A,36.0,S1A_IW_GRDH_1SDV_20200621T231943_20200621T232008_033122_03D645_B4CA,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-7889745_dualchannel.tif,4109.618249252092
6972744,308017000,2020-06-21 23:21:00,25.80315,-78.44795,0.0,344.9,58.0,CARNIVAL SUNSHINE,IMO9070058,C6FN4,60.0,1.0,272.0,35.0,8.3,,A,77.0,S1A_IW_GRDH_1SDV_20200621T231943_20200621T232008_033122_03D645_B4CA,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-6972744_dualchannel.tif,4396.356676174511
6973562,564538000,2020-06-21 23:21:39,30.48197,-80.71195,0.0,189.6,130.0,,,,,1.0,,,,,A,16.0,S1A_IW_GRDH_1SDV_20200621T232123_20200621T232148_033122_03D645_1089,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-6973562_dualchannel.tif,158723.7648337242
18962,220644000,2020-06-21 00:02:11,28.44371,-94.52998,0.0,175.1,73.0,ERRIA SWAN,IMO9347748,OWDI2,80.0,1.0,129.0,19.0,8.0,,A,963.0,S1A_IW_GRDH_1SDV_20200621T001814_20200621T001839_033108_03D5E1_0C00,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-18962_dualchannel.tif,7224.212436655348
7003279,355831000,2020-06-21 23:26:19,25.76767,-78.39973,0.0,254.9,58.0,CARNIVAL ELATION,IMO9118721,3FOC5,60.0,1.0,260.0,36.0,7.8,,A,396.0,S1A_IW_GRDH_1SDV_20200621T231943_20200621T232008_033122_03D645_B4CA,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-7003279_dualchannel.tif,3255.640431986985
620277,367341340,2020-06-21 00:18:01,29.52818,-93.82088,0.0,19.6,511.0,MR ALEX,,WDE3593,90.0,5.0,37.0,10.0,,70.0,A,38.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-620277_dualchannel.tif,10052.302915307186
555887,636015177,2020-06-21 01:57:48,33.70323,-118.14317,0.0,328.2,261.0,AQUALOYALTY,IMO9594664,A8ZC6,80.0,1.0,248.0,43.0,15.0,80.0,A,22.0,S1A_IW_GRDH_1SDV_20200621T015810_20200621T015839_033109_03D5E6_F9F7,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-21,2020-06-21-555887_dualchannel.tif,1397.9939256853706
94353,538003852,2020-06-21 00:19:37,29.31695,-94.56277,0.0,208.0,208.0,NAVIG8 UNIVERSE,IMO9489106,V7TP4,80.0,1.0,183.0,32.0,12.2,,A,58.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-94353_dualchannel.tif,1290.5460953917514
99642,403560000,2020-06-21 00:19:01,28.69034,-94.60781,0.0,31.0,118.0,MANIFA,IMO9384198,HZGW,80.0,1.0,332.0,60.0,22.5,80.0,A,47.0,S1A_IW_GRDH_1SDV_20200621T001814_20200621T001839_033108_03D5E1_0C00,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-99642_dualchannel.tif,6215.872551270985
546035,636091554,2020-06-21 00:16:32,29.20588,-94.67162,0.0,185.0,185.0,GASCHEM ATLANTIC,IMO9371660,A8PH9,80.0,1.0,128.0,17.0,8.6,89.0,A,127.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-546035_dualchannel.tif,3260.7884311976704
88299,256116000,2020-06-21 00:18:07,29.32977,-94.5389,0.0,83.1,194.0,VIRGINIA TRADER,IMO9344552,9HA3823,70.0,1.0,211.0,29.0,11.4,,A,32.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-88299_dualchannel.tif,1634.5817086252566
6957241,309697000,2020-06-21 23:17:51,25.7994,-78.37125,0.0,306.8,49.0,CARNIVAL SENSATION,IMO8711356,C6FM8,60.0,1.0,260.0,31.0,7.8,,A,112.0,S1A_IW_GRDH_1SDV_20200621T231943_20200621T232008_033122_03D645_B4CA,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-6957241_dualchannel.tif,2194.885870819724
106686,352797000,2020-06-21 00:20:42,29.27323,-94.64405,0.0,33.0,220.0,STAR OSPREY,IMO9315068,3FXX8,89.0,1.0,183.0,32.0,8.1,89.0,A,123.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-106686_dualchannel.tif,1070.4251628703842
95145,354102000,2020-06-21 00:18:06,29.30318,-94.5018,0.0,299.0,182.0,ZOUZOU,IMO9412775,3FGI7,80.0,1.0,183.0,33.0,13.0,84.0,A,33.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-95145_dualchannel.tif,1946.6792230164965
729434,374651000,2020-06-21 00:21:08,29.17525,-94.58053,0.0,218.4,179.0,,,,,1.0,,,,,A,174.0,S1A_IW_GRDH_1SDV_20200621T001814_20200621T001839_033108_03D5E1_0C00,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-729434_dualchannel.tif,2769.5234563106023
91663,636012589,2020-06-21 00:17:47,29.27593,-94.51315,0.0,293.0,176.0,FORMOSA THIRTEEN,IMO9272503,A8GJ7,80.0,5.0,179.0,32.0,12.0,80.0,A,52.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-91663_dualchannel.tif,1786.8308590384538
93867,538006825,2020-06-21 00:19:02,29.33157,-94.5597,0.0,113.0,199.0,BARDON,IMO9359595,V7RS7,80.0,1.0,127.0,20.0,8.7,,A,23.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-93867_dualchannel.tif,1302.0740502282208
81113,563936000,2020-06-21 00:17:27,29.30447,-93.13872,0.0,130.9,75.0,EAGLE TAMPA,IMO9253076,S6NK6,80.0,1.0,246.0,42.0,14.8,,A,47.0,S1A_IW_GRDH_1SDV_20200621T001814_20200621T001839_033108_03D5E1_0C00,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-81113_dualchannel.tif,15323.281618748422
111669,367457000,2020-06-21 00:17:29,29.24,-94.72357,0.0,83.6,199.0,OREGON VOYAGER,IMO9144914,WDF2960,80.0,1.0,188.0,32.0,12.2,,A,70.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-111669_dualchannel.tif,1943.877556675008
75950,235108666,2020-06-21 00:15:41,29.35174,-94.77693,0.0,22.3,275.0,BW GEMINI,IMO9703007,2ICX9,80.0,1.0,225.0,36.0,12.0,,A,178.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-75950_dualchannel.tif,1519.9094483248336
